+39320001651;1;2025-06-01 02:22;2921;1,42
+39320001437;1;2024-11-01 23:00;3616;0,00
+39320010509;1;2022-09-23 16:08;5286;6,65
+39320008964;1;2023-08-10 14:58;6280;2,90
+39320012841;1;2024-08-17 17:10;3702;1,29
+39320000593;1;2021-09-04 22:54;2637;1,17
+39320010610;1;2023-04-07 23:56;1685;0,92
+39320015246;1;2022-05-18 13:43;2542;0,72
+39320003855;1;2026-02-20 17:30;5911;5,64
+39320016235;1;2022-09-06 13:52;7170;6,73
+39320009184;1;2023-10-29 04:27;5850;3,92
+39320014576;1;2021-11-30 07:43;1315;1,17
+39320005968;1;2022-07-28 21:53;5513;4,95
+39320017453;1;2024-08-29 18:43;1272;0,95
+39320019283;1;2022-05-10 04:39;1048;0,83
+39320013855;1;2024-04-11 18:07;4121;3,71
+39320004109;1;2021-07-27 16:38;1803;0,86
+39320008976;1;2024-06-07 08:39;4858;1,34
+39320002865;1;2024-02-07 13:50;987;0,43
+39320006927;1;2023-03-12 08:49;3857;3,50
+39320008672;1;2021-09-24 21:16;5441;3,09
+39320004742;1;2022-06-18 04:19;7106;8,73
+39320014762;1;2023-03-17 14:08;5401;5,04
+39320005125;1;2023-10-02 00:53;1340;1,02
+39320018438;1;2022-09-12 10:36;5539;3,69
+39320019757;1;2023-07-26 17:25;5577;6,45
+39320008932;1;2023-04-13 00:29;3563;4,01
+39320009123;1;2021-10-07 20:30;2667;2,32
+39320013700;1;2023-12-02 22:30;2679;2,00
+39320017508;1;2021-01-09 05:49;2144;1,32
+39320008406;1;2025-08-22 16:54;6509;7,83
+39320019769;1;2024-10-26 08:28;1208;1,17
+39320019577;1;2022-03-06 11:32;3756;4,16
+39320009923;1;2021-02-04 05:32;1041;0,61
+39320000573;1;2023-11-15 05:23;7127;6,92
+39320009315;1;2023-09-17 23:15;3689;1,14
+39320016233;1;2022-10-06 10:22;656;0,58
+39320007594;1;2021-07-09 21:48;1214;1,61
+39320019132;1;2022-09-22 18:13;5418;0,00
+39320005352;1;2025-09-03 04:53;3598;0,95
+39320014138;1;2024-09-21 07:51;2878;1,80
+39320018127;1;2023-05-28 16:33;4344;3,97
+39320009708;1;2023-12-10 13:14;6756;8,59
+39320012023;1;2021-12-19 21:59;5553;2,05
+39320012119;1;2025-06-18 05:16;3135;1,54
+39320005998;1;2025-06-14 16:02;596;0,24
+39320000642;1;2024-03-11 07:56;3147;1,44
+39320005620;1;2025-12-17 04:58;6128;3,25
+39320008259;1;2024-06-26 19:36;6751;8,32
+39320012820;1;2023-08-28 06:53;7166;9,21
+39320000755;1;2023-03-14 14:29;2536;3,20
+39320019267;1;2026-02-15 21:26;4479;2,02
+39320003174;1;2024-04-21 06:55;130;0,11
+39320007060;1;2023-12-21 16:19;4282;1,20
+39320007040;1;2022-12-13 05:09;2231;0,88
+39320016497;1;2021-01-16 13:47;1714;0,91
+39320011408;1;2025-04-07 10:12;492;0,00
+39320015297;1;2021-06-19 04:02;4995;3,98
+39320013115;1;2024-06-28 14:17;5472;1,57
+39320016122;1;2021-10-11 00:22;4778;4,26
+39320005882;1;2026-04-24 14:15;7183;0,00
+39320003493;1;2024-05-27 23:08;6208;1,85
+39320014633;1;2023-07-15 15:15;2071;1,40
+39320018814;1;2024-01-12 12:18;2004;0,63
+39320017661;1;2023-06-28 14:27;3807;0,00
+39320015503;1;2021-08-22 08:07;6121;8,11
+39320012743;1;2021-12-29 06:25;675;0,86
+39320005837;1;2021-07-19 01:28;778;0,73
+39320003885;1;2021-07-16 15:32;4550;0,00
+39320013423;1;2025-06-28 08:48;5257;2,21
+39320008498;1;2024-11-08 01:53;4038;2,18
+39320002305;1;2022-04-30 14:11;2565;1,61
+39320005012;1;2023-03-09 12:38;4446;4,51
+39320009478;1;2026-01-30 14:15;2538;1,89
+39320017305;1;2023-11-17 04:41;4418;2,44
+39320006143;1;2022-05-21 09:16;55;0,03
+39320007250;1;2025-11-19 04:24;3490;3,14
+39320004569;1;2024-01-11 08:40;426;0,32
+39320008214;1;2024-07-06 15:44;5586;6,26
+39320009820;1;2021-03-11 11:22;367;0,14
+39320012607;1;2022-06-21 17:00;2531;0,00
+39320015448;1;2024-02-14 16:49;1078;1,24
+39320006916;1;2024-09-02 05:48;3487;3,53
+39320001327;1;2023-10-10 10:53;283;0,17
+39320006892;1;2021-01-14 12:20;6815;3,58
+39320012434;1;2022-10-24 20:34;774;0,60
+39320000350;1;2023-08-17 20:29;3258;1,49
+39320002695;1;2022-03-20 10:06;6308;7,38
+39320011299;1;2024-05-26 20:33;1733;2,15
+39320014986;1;2022-11-07 17:18;5074;4,78
+39320016236;1;2025-11-11 02:28;6429;6,73
+39320016178;1;2023-09-02 22:41;7126;0,00
+39320003202;1;2022-06-20 09:53;2321;1,73
+39320005486;1;2021-12-14 18:32;4913;2,07
+39320015925;1;2022-09-21 21:41;5794;2,16
+39320013923;1;2026-04-06 09:54;122;0,14
+39320014404;1;2023-07-14 12:34;3211;2,07
+39320007905;1;2022-02-19 11:44;2726;2,64
+39320005596;1;2025-10-04 20:00;4534;2,77
+39320017049;1;2024-12-13 08:44;6888;8,58
+39320012570;1;2026-01-14 17:34;5643;2,99
+39320002415;1;2024-02-27 12:22;2661;2,82
+39320019430;1;2025-03-29 21:55;2938;0,79
+39320010963;1;2025-06-25 16:28;5313;3,36
+39320004272;1;2021-08-14 06:27;6238;6,93
+39320019227;1;2021-08-04 23:54;1969;2,46
+39320000749;1;2022-11-12 16:22;2466;2,41
+39320005275;1;2021-06-27 21:26;3309;1,11
+39320015051;1;2022-08-29 17:44;7145;5,40
+39320016189;1;2022-08-16 18:56;1333;1,77
+39320019727;1;2021-10-13 21:44;4827;3,79
+39320016200;1;2023-02-08 16:08;6639;5,43
+39320007192;1;2025-12-16 20:55;6030;6,41
+39320016464;1;2023-01-17 21:54;505;0,57
+39320007694;1;2023-11-25 01:06;5445;5,35
+39320014298;1;2023-12-22 05:29;2074;2,00
+39320019158;1;2023-03-17 13:41;832;0,24
+39320016721;1;2024-07-20 07:40;469;0,19
+39320004465;1;2026-01-27 14:14;1111;0,91
+39320004765;1;2025-05-01 05:44;152;0,12
+39320013744;1;2022-03-10 06:24;1849;2,09
+39320008037;1;2022-12-22 09:41;1316;1,47
+39320008742;1;2022-01-11 02:08;6449;7,77
+39320010862;1;2022-03-19 12:47;1977;2,52
+39320001739;1;2024-04-29 03:40;2718;2,90
+39320009171;1;2021-05-10 15:51;4224;4,75
+39320013417;1;2024-12-21 12:53;2568;0,74
+39320006422;1;2024-11-14 17:51;2844;3,37
+39320002551;1;2023-11-21 06:33;3977;2,20
+39320005185;1;2021-02-15 11:46;1584;0,77
+39320002785;1;2021-11-14 03:39;288;0,35
+39320014802;1;2022-06-01 23:02;1507;0,59
+39320009893;1;2021-06-15 09:32;3616;2,26
+39320019626;1;2024-01-21 02:39;320;0,25
+39320008675;1;2022-03-25 21:15;348;0,47
+39320012482;1;2021-11-12 17:01;6464;7,89
+39320007207;1;2021-06-10 19:27;5954;7,42
+39320003801;1;2022-06-30 11:19;6732;2,54
+39320015282;1;2023-11-18 05:15;4492;4,57
+39320005578;1;2025-11-11 18:47;1536;0,55
+39320008473;1;2025-04-24 09:06;454;0,24
+39320005618;1;2026-01-19 13:58;4777;4,46
+39320000969;1;2024-02-19 14:57;5609;3,56
+39320015982;1;2023-12-25 20:44;4987;3,20
+39320019384;1;2022-11-10 21:28;7155;8,12
+39320016121;1;2023-05-09 18:20;5932;7,88
+39320010076;1;2022-12-24 22:27;4863;2,33
+39320005678;1;2025-07-14 06:21;2063;1,77
+39320018234;1;2023-04-26 09:30;1562;1,00
+39320002724;1;2025-10-19 04:46;1373;1,12
+39320012132;1;2023-04-24 22:58;2951;3,47
+39320006236;1;2022-09-23 10:52;6370;3,65
+39320015915;1;2024-03-08 11:02;1169;1,14
+39320015697;1;2023-08-22 04:18;4685;2,22
+39320001935;1;2024-12-03 06:12;3987;1,89
+39320019748;1;2021-05-20 03:52;4660;1,41
+39320014164;1;2024-03-02 10:09;5041;6,71
+39320003068;1;2022-04-07 11:05;6325;1,62
+39320017473;1;2023-12-04 22:56;4341;1,43
+39320016783;1;2025-02-18 02:48;2636;1,40
+39320008826;1;2025-04-14 03:52;5056;3,17
+39320012164;1;2021-03-30 11:23;5240;6,55
+39320010142;1;2021-03-11 01:02;3197;1,02
+39320017322;1;2022-11-26 01:11;5275;6,92
+39320018434;1;2021-06-26 22:05;6344;7,64
+39320006424;1;2023-05-29 00:50;6814;4,26
+39320013699;1;2021-11-06 11:15;2144;2,50
+39320009759;1;2021-07-06 12:47;4511;1,63
+39320000658;1;2023-06-30 16:26;146;0,14
+39320011879;1;2025-03-13 15:02;4117;3,73
+39320012960;1;2025-04-05 14:34;6632;3,47
+39320019652;1;2025-10-02 01:50;4824;1,42
+39320015671;1;2024-05-04 15:38;4501;4,60
+39320008130;1;2021-03-13 15:02;2861;2,69
+39320013577;1;2025-07-02 12:34;1476;1,89
+39320008448;1;2023-02-28 02:38;2961;2,14
+39320014779;1;2021-07-30 20:41;5186;4,31
+39320012215;1;2021-03-29 01:46;3575;3,66
+39320003724;1;2023-12-13 07:47;4451;3,24
+39320010793;1;2021-04-17 13:09;1938;1,03
+39320004344;1;2023-11-02 01:27;2895;1,21
+39320001192;1;2024-11-29 11:02;3583;2,43
+39320007259;1;2023-02-06 01:24;4346;1,12
+39320008036;1;2025-12-25 12:51;4376;2,78
+39320009486;1;2023-07-18 17:38;3860;1,54
+39320018935;1;2025-02-01 10:20;1270;0,95
+39320006467;1;2024-05-10 17:59;5320;2,63
+39320012440;1;2022-12-30 01:05;6621;7,73
+39320006293;1;2025-02-04 12:22;2182;2,24
+39320011625;1;2023-03-18 00:34;3045;0,88
+39320016826;1;2025-06-09 03:15;5038;1,77
+39320015110;1;2025-02-27 16:59;2197;2,72
+39320013154;1;2021-08-27 02:57;1956;0,00
+39320019648;1;2022-01-11 18:37;4262;3,44
+39320004587;1;2021-08-03 15:12;2008;1,25
+39320009917;1;2024-09-16 14:34;1446;0,54
+39320004771;1;2023-05-27 01:13;783;0,25
+39320015384;1;2021-01-14 01:37;7049;2,88
+39320012495;1;2022-08-10 13:56;1067;0,59
+39320019378;1;2021-03-16 15:48;2422;1,31
+39320005580;1;2024-09-09 21:19;6847;2,27
+39320004885;1;2025-02-15 20:23;4988;3,09
+39320004081;1;2023-05-05 08:38;5433;5,52
+39320001297;1;2023-08-02 07:11;7094;2,40
+39320006163;1;2025-02-17 08:41;3566;3,65
+39320013700;2;2024-10-06 06:09;6533;7,29
+39320012600;1;2023-01-11 13:44;4125;3,45
+39320010134;1;2025-05-06 01:07;252;0,28
+39320013880;1;2024-11-17 02:50;2891;2,02
+39320011784;1;2024-09-30 20:35;620;0,33
+39320004448;1;2024-03-07 14:17;3932;0,00
+39320001023;1;2021-01-17 06:10;1828;0,67
+39320002288;1;2022-07-04 22:13;4331;1,68
+39320008788;1;2023-09-08 20:05;1183;1,47
+39320012969;1;2021-11-13 17:46;2620;2,51
+39320009837;1;2022-09-14 16:52;1041;0,73
+39320013101;1;2024-03-11 06:47;3443;1,68
+39320005797;1;2023-01-25 19:23;4746;5,10
+39320000748;1;2025-02-23 12:35;5011;5,24
+39320019752;1;2024-07-18 10:57;3725;4,63
+39320009005;1;2022-06-09 21:38;5087;0,00
+39320012879;1;2023-11-18 00:14;2057;0,00
+39320008389;1;2024-11-24 00:25;5587;2,57
+39320009267;1;2025-01-02 20:44;3529;3,68
+39320008027;1;2023-08-26 15:49;4655;5,37
+39320006355;1;2021-04-05 17:34;3986;3,79
+39320012840;1;2024-11-23 15:46;2526;2,93
+39320000507;1;2021-05-28 08:47;4486;4,06
+39320004682;1;2021-05-20 20:43;4273;5,63
+39320013438;1;2024-12-01 03:06;2621;1,53
+39320016938;1;2021-02-08 06:30;6873;5,51
+39320008735;1;2025-05-05 09:16;1901;0,86
+39320005226;1;2022-03-10 01:31;5844;4,59
+39320013097;1;2025-05-03 13:32;2994;2,91
+39320011985;1;2024-06-16 03:41;4451;0,00
+39320015306;1;2024-04-03 05:10;3721;2,17
+39320002651;1;2022-11-30 00:27;1025;0,53
+39320012861;1;2022-11-28 04:50;5907;5,67
+39320006782;1;2026-03-11 02:08;6761;2,47
+39320003132;1;2021-09-10 12:46;847;0,00
+39320015238;1;2021-12-19 23:08;1311;1,33
+39320001846;1;2025-09-05 23:18;1845;0,75
+39320011923;1;2021-11-18 07:06;5672;7,30
+39320016719;1;2021-03-10 03:24;5645;7,47
+39320002253;1;2025-05-21 09:03;1809;0,58
+39320003796;1;2021-07-15 13:49;7126;8,59
+39320010398;1;2021-12-05 15:16;2319;0,96
+39320016021;1;2026-03-02 03:28;1698;1,31
+39320015454;1;2024-07-04 07:12;3945;2,62
+39320003943;1;2022-02-25 07:09;470;0,52
+39320018764;1;2022-10-25 05:58;3128;2,89
+39320015389;1;2021-10-02 00:03;6106;3,38
+39320013958;1;2025-12-04 01:37;1496;1,62
+39320017179;1;2023-06-10 06:35;882;0,64
+39320015903;1;2024-05-14 01:13;5514;2,84
+39320012300;1;2022-06-03 09:15;1500;1,29
+39320013378;1;2022-06-18 04:53;5600;4,64
+39320010290;1;2022-11-20 07:31;5645;6,01
+39320014083;1;2021-05-03 12:39;6738;2,33
+39320012134;1;2023-02-25 19:15;3451;3,60
+39320011878;1;2023-07-23 05:22;2213;1,53
+39320017377;1;2024-09-28 12:38;5298;1,78
+39320008805;1;2023-10-05 05:59;4328;4,57
+39320004589;1;2026-03-17 20:19;552;0,44
+39320014285;1;2024-09-13 01:56;2144;0,97
+39320003311;1;2021-07-02 14:31;5660;3,80
+39320006806;1;2022-05-15 09:10;6059;4,58
+39320019516;1;2022-01-10 22:08;4872;4,69
+39320009876;1;2025-01-18 17:10;6723;8,97
+39320009658;1;2024-04-20 01:36;1604;0,58
+39320011580;1;2024-06-06 12:27;4505;1,17
+39320016856;1;2022-01-17 05:40;4582;3,27
+39320014913;1;2022-07-20 13:48;346;0,46
+39320019539;1;2023-02-01 02:07;2575;0,91
+39320018400;1;2025-12-02 21:04;704;0,31
+39320000770;1;2022-02-24 23:14;4303;2,57
+39320001866;1;2024-05-25 13:23;1653;0,00
+39320017634;1;2021-12-07 20:08;1591;1,88
+39320009925;1;2025-03-05 14:50;990;0,82
+39320002789;1;2022-09-09 06:54;4701;5,74
+39320017163;1;2021-06-16 04:46;2812;2,47
+39320017168;1;2023-07-11 05:18;6786;3,69
+39320010011;1;2021-01-01 09:37;6080;3,15
+39320006294;1;2023-08-08 12:33;4440;3,05
+39320016436;1;2026-01-15 05:50;3183;2,69
+39320019483;1;2026-04-02 00:44;1454;1,77
+39320003266;1;2024-01-04 00:21;1906;0,00
+39320007892;1;2026-04-11 00:23;3654;4,00
+39320019944;1;2022-07-26 19:24;5745;4,05
+39320000741;1;2023-03-15 13:02;6412;6,04
+39320003502;1;2025-10-26 06:08;5982;4,77
+39320012038;1;2022-02-24 21:47;3347;4,24
+39320003989;1;2023-05-03 06:16;6239;1,82
+39320006496;1;2022-01-15 20:49;3662;4,76
+39320013983;1;2021-05-17 08:12;5694;5,07
+39320017194;1;2024-05-03 00:38;3495;1,62
+39320006490;1;2025-10-20 18:34;4292;3,32
+39320003340;1;2026-04-09 12:46;1545;1,32
+39320012024;1;2021-11-02 03:32;6992;6,18
+39320008379;1;2021-02-02 10:57;6362;0,00
+39320007910;1;2022-11-12 20:30;1130;1,12
+39320014269;1;2022-07-14 08:56;5263;1,58
+39320001671;1;2021-05-28 21:25;5587;1,53
+39320002253;2;2025-12-01 13:25;2925;1,62
+39320016096;1;2025-07-28 11:56;693;0,49
+39320016915;1;2023-03-04 05:00;768;0,62
+39320005817;1;2024-10-26 14:50;4849;4,82
+39320005918;1;2022-01-18 17:04;2107;0,88
+39320000443;1;2023-08-27 05:27;4218;1,88
+39320005107;1;2022-04-09 00:50;4247;3,50
+39320001986;1;2025-03-22 10:33;5797;2,46
+39320018404;1;2024-12-18 00:18;6757;0,00
+39320005315;1;2025-04-08 23:20;4943;6,26
+39320007222;1;2023-09-19 23:07;2701;1,62
+39320003768;1;2023-12-21 06:01;7006;5,77
+39320007341;1;2024-03-23 07:51;7090;6,72
+39320013150;1;2022-09-16 12:18;5571;0,00
+39320018555;1;2024-01-19 10:32;4385;2,37
+39320016823;1;2025-12-06 17:22;6368;6,08
+39320011927;1;2023-08-18 23:56;552;0,37
+39320009430;1;2024-08-07 05:46;5407;2,76
+39320005926;1;2023-10-13 06:41;1649;1,30
+39320012269;1;2021-12-30 10:32;3978;2,49
+39320019860;1;2021-10-28 13:09;527;0,55
+39320019977;1;2023-06-21 15:54;3775;3,05
+39320014291;1;2021-10-28 03:29;5013;6,70
+39320011748;1;2024-10-20 14:36;6270;3,07
+39320001344;1;2023-01-10 22:16;1151;1,13
+39320002623;1;2024-02-10 18:56;4885;3,41
+39320007004;1;2024-01-28 07:14;3518;2,99
+39320015290;1;2021-02-27 21:38;1834;0,68
+39320019031;1;2024-04-17 00:27;4583;1,56
+39320016041;1;2025-08-09 07:30;4680;1,55
+39320014664;1;2022-09-27 13:39;2093;0,84
+39320001762;1;2021-12-03 18:27;6261;4,69
+39320005954;1;2022-10-18 18:03;2266;2,89
+39320014515;1;2022-01-05 18:10;6279;4,02
+39320000352;1;2024-10-16 11:29;1776;1,15
+39320015589;1;2025-08-11 13:14;2929;3,06
+39320017665;1;2022-08-29 07:38;2573;3,32
+39320012498;1;2023-05-12 15:30;6042;3,42
+39320006134;1;2021-07-04 10:27;2683;2,62
+39320006051;1;2025-06-23 03:27;3818;1,61
+39320006259;1;2023-09-04 08:01;5330;4,91
+39320015911;1;2022-05-10 02:22;948;0,66
+39320001038;1;2021-11-26 09:02;1222;0,87
+39320000858;1;2023-07-13 17:24;4595;1,19
+39320005785;1;2025-11-24 10:42;1408;0,70
+39320015593;1;2022-12-18 03:08;5369;6,35
+39320006468;1;2025-09-05 06:26;1074;0,80
+39320004130;1;2025-06-24 20:49;1287;0,36
+39320002158;1;2025-04-04 01:46;1403;0,00
+39320006084;1;2024-05-29 13:05;6536;5,54
+39320004609;1;2023-07-04 18:40;6964;5,33
+39320017307;1;2024-05-06 11:08;2892;2,28
+39320012774;1;2024-04-05 00:10;6577;7,48
+39320011508;1;2023-08-31 22:00;2883;2,09
+39320005876;1;2026-03-01 21:59;3796;1,16
+39320006506;1;2022-09-24 10:42;6776;8,33
+39320008800;1;2021-08-14 07:32;398;0,27
+39320000579;1;2025-08-20 20:09;3263;3,10
+39320017391;1;2023-01-13 07:36;2338;1,75
+39320010032;1;2023-06-12 02:04;536;0,23
+39320003350;1;2025-01-13 20:25;2270;0,75
+39320017944;1;2022-12-21 13:37;718;0,78
+39320005842;1;2022-09-06 17:40;4597;1,26
+39320017998;1;2024-08-24 14:38;2511;2,26
+39320005958;1;2023-01-05 19:04;1545;1,20
+39320011875;1;2023-10-19 04:54;4192;4,74
+39320018270;1;2025-08-21 14:05;3092;2,22
+39320000332;1;2022-02-16 01:15;5404;2,71
+39320019889;1;2026-02-23 20:53;280;0,35
+39320007783;1;2024-11-05 23:56;4996;4,36
+39320005437;1;2024-11-27 03:10;5846;2,79
+39320014455;1;2023-10-26 18:46;578;0,54
+39320018328;1;2025-05-19 02:25;5189;2,99
+39320000435;1;2026-03-08 07:00;3167;1,79
+39320006573;1;2023-09-11 21:01;4045;3,66
+39320003524;1;2022-01-28 14:48;3941;4,13
+39320015172;1;2022-06-15 15:05;181;0,09
+39320006145;1;2024-11-18 22:28;3499;2,10
+39320005126;1;2022-01-18 01:35;2295;2,50
+39320011335;1;2022-01-09 21:57;631;0,56
+39320014658;1;2022-09-01 21:44;6003;4,04
+39320018511;1;2025-09-17 19:55;4008;1,76
+39320005595;1;2021-03-25 19:58;4183;3,00
+39320014807;1;2024-01-13 21:59;2678;1,36
+39320019380;1;2023-07-26 01:45;3607;1,69
+39320002051;1;2023-06-16 21:14;1416;0,64
+39320000455;1;2021-07-19 13:48;3279;4,23
+39320006120;1;2026-01-22 01:52;3202;3,78
+39320003861;1;2024-05-09 20:58;6159;4,26
+39320015793;1;2026-02-28 01:28;3933;2,48
+39320014001;1;2024-04-02 00:35;453;0,17
+39320019819;1;2025-06-07 15:02;5471;6,19
+39320014716;1;2023-06-29 15:45;6879;8,18
+39320016981;1;2022-06-17 20:05;4505;4,36
+39320010966;1;2026-03-26 10:28;4248;4,08
+39320016102;1;2023-05-11 10:39;2942;1,92
+39320003685;1;2023-04-19 18:55;3869;3,99
+39320006169;1;2025-03-31 12:04;6028;2,01
+39320000872;1;2022-05-01 08:05;3604;2,30
+39320009313;1;2023-11-05 23:12;5014;2,00
+39320000016;1;2021-02-08 19:37;5108;6,78
+39320007141;1;2023-04-30 04:11;1542;1,20
+39320018172;1;2022-11-20 08:28;2873;1,24
+39320015306;2;2023-11-04 01:37;6677;5,49
+39320010672;1;2022-06-13 08:59;2993;1,15
+39320013354;1;2024-05-24 22:34;2150;0,00
+39320004914;1;2022-03-26 18:32;931;1,10
+39320017811;1;2025-12-21 08:22;3399;1,92
+39320019906;1;2022-11-13 03:18;4119;2,83
+39320004979;1;2024-01-12 15:30;5688;7,56
+39320011709;1;2025-07-27 17:26;5398;7,06
+39320019544;1;2026-01-24 21:45;5286;3,99
+39320002931;1;2024-01-20 20:02;4439;2,23
+39320013852;1;2022-04-10 19:21;6766;7,35
+39320014074;1;2025-02-24 02:59;2686;1,61
+39320013000;1;2022-05-17 23:36;1700;0,57
+39320016902;1;2023-04-23 15:32;3612;4,80
+39320010311;1;2021-03-15 17:19;4139;1,41
+39320017132;1;2023-07-28 08:20;2009;0,78
+39320002207;1;2022-02-04 21:13;2165;2,00
+39320017312;1;2025-04-30 05:32;2860;2,80
+39320019487;1;2025-09-05 23:33;6268;2,71
+39320000796;1;2023-11-11 09:28;5294;3,61
+39320013946;1;2025-03-31 03:59;2399;1,62
+39320009804;1;2022-07-12 21:30;6758;5,10
+39320013756;1;2025-04-08 15:12;341;0,29
+39320001110;1;2024-06-29 00:22;2592;3,45
+39320010036;1;2023-02-22 04:55;769;0,78
+39320000565;1;2025-10-03 05:00;5154;3,61
+39320004964;1;2025-04-23 08:14;379;0,37
